trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
926,False,"{'a': 0.39613508585555535, 'e': 0.6010356708347461}",25,8,-52.20147276036492,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 1}",1
927,False,"{'a': 0.3957391487712367, 'e': 0.6002361482517589}",30,2,-63.17262098498909,"{0: 21, 1: 1, 2: 3, 3: 3, 4: 0}",1
928,False,"{'a': 0.39534360742609986, 'e': 0.5994360254326734}",30,3,-23.477142407272147,"{0: 23, 1: 1, 2: 2, 3: 0, 4: 1}",1
929,False,"{'a': 0.3949484614246033, 'e': 0.5986353031776124}",20,2,-116.8370668317629,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 3}",1
930,False,"{'a': 0.39455371037160114, 'e': 0.5978339822872982}",20,14,9.84669395069116,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.3941593538723422, 'e': 0.5970320635630515}",20,1,1.581489990158895,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
932,False,"{'a': 0.39376539153247, 'e': 0.596229547806791}",30,2,-26.622284193772927,"{0: 22, 1: 0, 2: 6, 3: 0, 4: 0}",1
933,False,"{'a': 0.3933718229580221, 'e': 0.5954264358210324}",20,2,-24.23663361361838,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
934,False,"{'a': 0.39297864775543, 'e': 0.5946227284088875}",20,0,-6.18792562264253,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
935,False,"{'a': 0.39258586553151836, 'e': 0.5938184263740639}",25,8,-7.25961583625176,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
936,False,"{'a': 0.392193475893505, 'e': 0.5930135305208633}",25,0,-28.350783079245964,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
937,False,"{'a': 0.3918014784490002, 'e': 0.5922080416541816}",20,4,-6.0822713807920445,"{0: 14, 1: 1, 2: 0, 3: 1, 4: 0}",1
938,False,"{'a': 0.3914098728060065, 'e': 0.5914019605795077}",30,0,-97.41318775411185,"{0: 23, 1: 1, 2: 3, 3: 1, 4: 2}",0
939,False,"{'a': 0.39101865857291823, 'e': 0.5905952881029224}",25,7,-58.5173087455622,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
940,False,"{'a': 0.3906278353585211, 'e': 0.5897880250310982}",35,24,21.265746542661358,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
941,False,"{'a': 0.39023740277199187, 'e': 0.5889801721712982}",25,0,-84.93588305252047,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
942,False,"{'a': 0.38984736042289797, 'e': 0.588171730331375}",20,12,-70.35874385414044,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 2}",1
943,False,"{'a': 0.38945770792119694, 'e': 0.5873627003197706}",20,0,-68.17311232121307,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
944,False,"{'a': 0.38906844487723635, 'e': 0.5865530829455147}",20,1,-43.594332192998124,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
945,False,"{'a': 0.388679570901753, 'e': 0.5857428790182249}",20,0,-45.74805101575313,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
946,False,"{'a': 0.38829108560587294, 'e': 0.5849320893481047}",25,11,-103.42128718308477,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 2}",1
947,False,"{'a': 0.3879029886011109, 'e': 0.5841207147459441}",20,0,-39.681005012778314,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
948,False,"{'a': 0.38751527949936976, 'e': 0.5833087560231173}",20,4,-40.578777452323536,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 1}",1
949,False,"{'a': 0.38712795791294036, 'e': 0.582496213991583}",20,10,-3.8018649487514358,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
950,False,"{'a': 0.3867410234545012, 'e': 0.5816830894638835}",30,0,-72.1797905978344,"{0: 23, 1: 2, 2: 3, 3: 1, 4: 1}",0
951,False,"{'a': 0.38635447573711773, 'e': 0.5808693832531429}",20,0,-62.834233447393906,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
952,False,"{'a': 0.3859683143742421, 'e': 0.5800550961730674}",25,0,-95.05734063455974,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
953,False,"{'a': 0.3855825389797131, 'e': 0.579240229037944}",30,6,-11.35441190137407,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 0}",1
954,False,"{'a': 0.38519714916775516, 'e': 0.57842478266264}",25,0,-146.76630550777398,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 4}",0
955,False,"{'a': 0.3848121445529785, 'e': 0.5776087578626015}",25,0,-128.82012296433777,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 3}",0
956,False,"{'a': 0.3844275247503785, 'e': 0.5767921554538531}",25,9,-8.01363775009806,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 0}",1
957,False,"{'a': 0.3840432893753353, 'e': 0.5759749762529975}",20,8,13.385404607196502,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
958,False,"{'a': 0.3836594380436134, 'e': 0.5751572210772136}",25,0,-48.907426432094006,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
959,False,"{'a': 0.3832759703713616, 'e': 0.5743388907442566}",20,0,-60.98772002737591,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
960,False,"{'a': 0.38289288597511206, 'e': 0.5735199860724567}",20,11,17.283665385869938,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
961,False,"{'a': 0.38251018447178037, 'e': 0.5727005078807185}",20,3,21.47765176232157,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
962,False,"{'a': 0.3821278654786651, 'e': 0.5718804569885201}",25,0,-19.14603286658298,"{0: 19, 1: 4, 2: 2, 3: 0, 4: 0}",0
963,False,"{'a': 0.3817459286134471, 'e': 0.5710598342159123}",25,7,-49.66479162528527,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 1}",1
964,False,"{'a': 0.38136437349418956, 'e': 0.570238640383518}",30,17,-16.785957783747854,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 0}",1
965,False,"{'a': 0.38098319973933725, 'e': 0.5694168763125309}",20,0,-18.46338559542972,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
966,False,"{'a': 0.38060240696771647, 'e': 0.5685945428247148}",20,14,9.988659918968281,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
967,False,"{'a': 0.38022199479853436, 'e': 0.5677716407424033}",20,11,-3.974480626057364,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
968,False,"{'a': 0.3798419628513787, 'e': 0.5669481708884984}",20,13,10.967045116151999,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
969,False,"{'a': 0.3794623107462176, 'e': 0.5661241340864698}",20,6,22.24766824486034,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
970,False,"{'a': 0.37908303810339883, 'e': 0.5652995311603544}",25,0,17.643014110473807,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
971,False,"{'a': 0.37870414454364976, 'e': 0.5644743629347548}",25,14,-24.36718304656112,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
972,False,"{'a': 0.3783256296880768, 'e': 0.5636486302348394}",25,1,18.37678927056925,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
973,False,"{'a': 0.37794749315816506, 'e': 0.5628223338863407}",30,16,-49.48081326823515,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
974,False,"{'a': 0.37756973457577797, 'e': 0.561995474715555}",20,8,-4.265434574704448,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
975,False,"{'a': 0.37719235356315695, 'e': 0.5611680535493414}",25,0,-47.84004151730166,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
976,False,"{'a': 0.37681534974292086, 'e': 0.5603400712151211}",35,13,-64.49058507605434,"{0: 16, 1: 1, 2: 4, 3: 0, 4: 1}",1
977,False,"{'a': 0.376438722738066, 'e': 0.5595115285408763}",25,14,-6.471380158066452,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
978,False,"{'a': 0.3760624721719652, 'e': 0.5586824263551494}",20,0,-108.32670537869042,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
979,False,"{'a': 0.37568659766836787, 'e': 0.5578527654870429}",25,15,-76.25599786382679,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 2}",1
980,False,"{'a': 0.37531109885139957, 'e': 0.5570225467662173}",30,0,0.19193275269496102,"{0: 25, 1: 3, 2: 2, 3: 0, 4: 0}",0
981,False,"{'a': 0.3749359753455614, 'e': 0.5561917710228914}",20,11,-9.56462987199187,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
982,False,"{'a': 0.3745612267757298, 'e': 0.5553604390878408}",25,16,10.78073339719149,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
983,False,"{'a': 0.3741868527671562, 'e': 0.5545285517923974}",25,4,-60.4598932291573,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 2}",1
984,False,"{'a': 0.3738128529454665, 'e': 0.5536961099684484}",35,13,-81.96159379169221,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 2}",1
985,False,"{'a': 0.37343922693666093, 'e': 0.5528631144484356}",20,4,-22.376353223072943,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 0}",1
986,False,"{'a': 0.3730659743671134, 'e': 0.5520295660653544}",25,12,11.291207616593372,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
987,False,"{'a': 0.3726930948635714, 'e': 0.5511954656527531}",20,0,-80.80824892823861,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
988,False,"{'a': 0.37232058805315527, 'e': 0.5503608140447321}",20,3,-35.487726339497065,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 0}",1
989,False,"{'a': 0.3719484535633582, 'e': 0.549525612075943}",20,0,-44.84956210189441,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
990,False,"{'a': 0.3715766910220457, 'e': 0.5486898605815875}",20,4,-46.99786093818219,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
991,False,"{'a': 0.3712053000574552, 'e': 0.5478535603974173}",25,15,-18.07112547780706,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
992,False,"{'a': 0.3708342802981957, 'e': 0.5470167123597323}",25,1,-110.35709401582812,"{0: 17, 1: 2, 2: 2, 3: 1, 4: 2}",1
993,False,"{'a': 0.3704636313732474, 'e': 0.5461793173053804}",20,13,-7.2347524003786,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
994,False,"{'a': 0.3700933529119613, 'e': 0.5453413760717568}",20,2,-83.52768586378534,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 1}",1
995,False,"{'a': 0.369723444544059, 'e': 0.5445028894968026}",20,2,-83.29037393861036,"{0: 12, 1: 1, 2: 2, 3: 2, 4: 1}",1
996,False,"{'a': 0.3693539058996321, 'e': 0.5436638584190042}",20,9,-58.51330655951938,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 1}",1
997,False,"{'a': 0.3689847366091418, 'e': 0.5428242836773928}",25,10,-40.95660212737213,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
998,False,"{'a': 0.3686159363034188, 'e': 0.5419841661115429}",20,0,-13.989398474679692,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
999,False,"{'a': 0.36824750461366296, 'e': 0.5411435065615721}",25,14,9.520653969173193,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1000,False,"{'a': 0.36787944117144233, 'e': 0.5403023058681397}",20,0,-9.525583143788031,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1001,False,"{'a': 0.36751174560869354, 'e': 0.5394605648724464}",30,7,-24.569882503502384,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 0}",1
1002,False,"{'a': 0.36714441755772104, 'e': 0.5386182844162335}",30,0,-131.90659427152445,"{0: 22, 1: 2, 2: 3, 3: 0, 4: 3}",0
1003,False,"{'a': 0.3667774566511966, 'e': 0.5377754653417808}",20,13,3.3329328692057514,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1004,False,"{'a': 0.3664108625221595, 'e': 0.5369321084919078}",20,0,-64.29050235205553,"{0: 13, 1: 0, 2: 6, 3: 1, 4: 0}",0
1005,False,"{'a': 0.36604463480401533, 'e': 0.5360882147099707}",20,2,-7.78084287822948,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
1006,False,"{'a': 0.3656787731305366, 'e': 0.5352437848398639}",35,22,20.557877710397236,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1007,False,"{'a': 0.3653132771358613, 'e': 0.5343988197260167}",25,3,-79.84394624719158,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 2}",1
1008,False,"{'a': 0.36494814645449375, 'e': 0.5335533202133944}",30,4,-41.11962919952922,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 1}",1
1009,False,"{'a': 0.3645833807213029, 'e': 0.5327072871474963}",20,9,-27.891481432371265,"{0: 7, 1: 2, 2: 1, 3: 1, 4: 0}",1
1010,False,"{'a': 0.3642189795715233, 'e': 0.5318607213743555}",20,8,15.533792704522451,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1011,False,"{'a': 0.3638549426407536, 'e': 0.5310136237405374}",20,9,-0.9328170157504891,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1012,False,"{'a': 0.3634912695649568, 'e': 0.5301659950931401}",25,8,-2.41486787643582,"{0: 12, 1: 4, 2: 1, 3: 0, 4: 0}",1
1013,False,"{'a': 0.3631279599804599, 'e': 0.5293178362797918}",30,7,-64.40120922522163,"{0: 15, 1: 3, 2: 3, 3: 2, 4: 0}",1
1014,False,"{'a': 0.36276501352395324, 'e': 0.5284691481486513}",30,15,-113.5082288443746,"{0: 8, 1: 2, 2: 2, 3: 1, 4: 2}",1
1015,False,"{'a': 0.3624024298324903, 'e': 0.5276199315484067}",25,9,8.270965612254226,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1016,False,"{'a': 0.36204020854348745, 'e': 0.5267701873282746}",30,11,-28.068258865215462,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 0}",1
1017,False,"{'a': 0.36167834929472326, 'e': 0.525919916337999}",20,0,-20.710642902620652,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
1018,False,"{'a': 0.3613168517243386, 'e': 0.5250691194278508}",25,15,-17.306378672055168,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
1019,False,"{'a': 0.3609557154708356, 'e': 0.524217797448627}",25,0,-53.49812538398122,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
1020,False,"{'a': 0.3605949401730783, 'e': 0.5233659512516495}",30,11,-39.35977973809214,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
1021,False,"{'a': 0.36023452547029117, 'e': 0.5225135816887643}",25,0,13.766941886843103,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1022,False,"{'a': 0.35987447100205955, 'e': 0.521660689612341}",20,1,-23.93039848687795,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
1023,False,"{'a': 0.35951477640832885, 'e': 0.5208072758752714}",30,0,-1.379674535019463,"{0: 25, 1: 2, 2: 3, 3: 0, 4: 0}",0
1024,False,"{'a': 0.35915544132940463, 'e': 0.5199533413309696}",20,13,12.209117582232103,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1025,False,"{'a': 0.35879646540595167, 'e': 0.5190988868333698}",20,0,-51.04233308605481,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
1026,False,"{'a': 0.3584378482789939, 'e': 0.5182439132369261}",25,12,24.557407662528526,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1027,False,"{'a': 0.35807958958991437, 'e': 0.5173884213966127}",20,0,-86.10189547473406,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
1028,False,"{'a': 0.3577216889804542, 'e': 0.5165324121679207}",30,7,-46.9474381489649,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 1}",1
1029,False,"{'a': 0.3573641460927129, 'e': 0.5156758864068598}",20,7,13.474594451428263,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1030,False,"{'a': 0.3570069605691474, 'e': 0.5148188449699553}",25,15,4.523299088156412,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1031,False,"{'a': 0.3566501320525723, 'e': 0.513961288714249}",25,0,-17.724365512825326,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
1032,False,"{'a': 0.3562936601861588, 'e': 0.5131032184972965}",30,5,-107.12225181403636,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",1
1033,False,"{'a': 0.3559375446134354, 'e': 0.5122446351771685}",20,8,9.974700792979382,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1034,False,"{'a': 0.35558178497828613, 'e': 0.5113855396124478}",20,7,5.6524571391839835,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1035,False,"{'a': 0.35522638092495157, 'e': 0.5105259326622302}",20,0,-71.07130194013423,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
1036,False,"{'a': 0.3548713320980274, 'e': 0.5096658151861225}",20,2,-6.577444999270911,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
1037,False,"{'a': 0.35451663814246503, 'e': 0.5088051880442421}",20,11,-40.125705083442845,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 1}",1
1038,False,"{'a': 0.3541622987035703, 'e': 0.507944052097216}",25,18,16.314257117616155,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1039,False,"{'a': 0.3538083134270038, 'e': 0.5070824082061802}",25,0,-98.0715075772935,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 2}",0
1040,False,"{'a': 0.35345468195878016, 'e': 0.5062202572327784}",30,13,-24.804215245570532,"{0: 12, 1: 3, 2: 1, 3: 1, 4: 0}",1
1041,False,"{'a': 0.353101403945268, 'e': 0.5053576000391616}",20,4,-15.53573030658125,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 0}",1
1042,False,"{'a': 0.3527484790331891, 'e': 0.5044944374879867}",30,18,-15.007914686201575,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
1043,False,"{'a': 0.3523959068696188, 'e': 0.5036307704424167}",35,0,-131.14095422562067,"{0: 25, 1: 0, 2: 7, 3: 1, 4: 2}",1
1044,False,"{'a': 0.3520436871019846, 'e': 0.5027665997661179}",30,10,-21.07939532174761,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",1
1045,False,"{'a': 0.3516918193780669, 'e': 0.5019019263232615}",20,1,10.873153446523995,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
1046,False,"{'a': 0.35134030334599786, 'e': 0.5010367509785203}",25,7,-28.97674010943913,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 0}",1
1047,False,"{'a': 0.3509891386542615, 'e': 0.5001710745970701}",20,16,6.549546910988925,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1048,False,"{'a': 0.35063832495169295, 'e': 0.49930489804458683}",25,0,-67.8748155390983,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
1049,False,"{'a': 0.3502878618874786, 'e': 0.4984382221872473}",20,0,-35.07162333177696,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
1050,False,"{'a': 0.3499377491111553, 'e': 0.49757104789172696}",20,0,-23.821375761606138,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
1051,False,"{'a': 0.3495879862726104, 'e': 0.49670337602520037}",25,0,8.546963594838253,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
1052,False,"{'a': 0.3492385730220808, 'e': 0.49583520745533893}",20,0,-37.704560837405005,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",1
1053,False,"{'a': 0.3488895090101534, 'e': 0.4949665430503115}",20,6,11.685659305995259,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1054,False,"{'a': 0.348540793887764, 'e': 0.4940973836787822}",25,0,-97.00888860678916,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
1055,False,"{'a': 0.3481924273061976, 'e': 0.4932277302099105}",30,10,-71.0920305176407,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",1
1056,False,"{'a': 0.34784440891708746, 'e': 0.4923575835133495}",25,9,-27.52183209615362,"{0: 12, 1: 1, 2: 2, 3: 1, 4: 0}",1
1057,False,"{'a': 0.3474967383724153, 'e': 0.49148694445924623}",25,5,-77.4071587422062,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",1
1058,False,"{'a': 0.3471494153245104, 'e': 0.4906158139182393}",20,0,16.355578736014305,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1059,False,"{'a': 0.34680243942604977, 'e': 0.4897441927614595}",20,0,-105.01268026802545,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
1060,False,"{'a': 0.34645581033005746, 'e': 0.4888720818605275}",30,23,4.903079754210081,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1061,False,"{'a': 0.3461095276899044, 'e': 0.4879994820875546}",20,4,-22.374177953905075,"{0: 11, 1: 2, 2: 3, 3: 0, 4: 0}",1
1062,False,"{'a': 0.34576359115930777, 'e': 0.48712639431514015}",20,10,2.862214670410956,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
1063,False,"{'a': 0.3454180003923312, 'e': 0.4862528194163721}",20,0,-3.4877828235014503,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1064,False,"{'a': 0.34507275504338375, 'e': 0.485378758264825}",25,9,-83.16928718207464,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 2}",1
1065,False,"{'a': 0.34472785476722023, 'e': 0.48450421173456026}",25,9,-108.52688042586901,"{0: 9, 1: 2, 2: 3, 3: 0, 4: 2}",1
1066,False,"{'a': 0.34438329921894006, 'e': 0.483629180700124}",20,0,-69.06015386274947,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
1067,False,"{'a': 0.3440390880539879, 'e': 0.4827536660365475}",20,0,-47.06101904895329,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1068,False,"{'a': 0.34369522092815236, 'e': 0.481877668619345}",20,0,-21.698892705681914,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1069,False,"{'a': 0.3433516974975665, 'e': 0.48100118932451424}",25,0,-99.44390692027638,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 2}",0
1070,False,"{'a': 0.3430085174187067, 'e': 0.4801242290285341}",35,0,-60.85783591621513,"{0: 26, 1: 0, 2: 8, 3: 1, 4: 0}",0
1071,False,"{'a': 0.3426656803483929, 'e': 0.47924678860836506}",30,1,-42.54248835687133,"{0: 21, 1: 2, 2: 5, 3: 1, 4: 0}",1
1072,False,"{'a': 0.34232318594378797, 'e': 0.47836886894144715}",20,6,7.642282539596449,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1073,False,"{'a': 0.3419810338623976, 'e': 0.4774904709057004}",30,16,-41.26577743708773,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
1074,False,"{'a': 0.3416392237620695, 'e': 0.47661159537952236}",20,9,9.12575364965507,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1075,False,"{'a': 0.3412977553009937, 'e': 0.4757322432417888}",25,3,19.8824500325703,"{0: 20, 1: 2, 2: 0, 3: 0, 4: 0}",1
1076,False,"{'a': 0.3409566281377016, 'e': 0.47485241537185147}",30,11,-2.7587895587405304,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
1077,False,"{'a': 0.3406158419310661, 'e': 0.4739721126495385}",25,11,-45.45078149488973,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
1078,False,"{'a': 0.34027539634030085, 'e': 0.47309133595515224}",30,0,-90.28289480417116,"{0: 23, 1: 3, 2: 2, 3: 0, 4: 2}",0
1079,False,"{'a': 0.33993529102496034, 'e': 0.4722100861694696}",35,13,-0.5843667236889571,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 0}",1
1080,False,"{'a': 0.33959552564493917, 'e': 0.47132836417373997}",25,19,7.69134312932473,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1081,False,"{'a': 0.33925609986047195, 'e': 0.47044617084968565}",35,0,9.006938392835359,"{0: 31, 1: 1, 2: 3, 3: 0, 4: 0}",0
1082,False,"{'a': 0.3389170133321328, 'e': 0.46956350707949945}",20,0,1.632770180625419,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1083,False,"{'a': 0.3385782657208353, 'e': 0.4686803737458455}",25,0,-66.56231479645234,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
1084,False,"{'a': 0.33823985668783174, 'e': 0.4677967717318567}",20,0,-14.801642758445535,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
1085,False,"{'a': 0.3379017858947131, 'e': 0.4669127019211353}",20,2,-61.34422056889042,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 1}",1
1086,False,"{'a': 0.33756405300340836, 'e': 0.46602816519775075}",20,7,-87.40940377632164,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 2}",1
1087,False,"{'a': 0.33722665767618487, 'e': 0.46514316244624}",20,0,-39.2462197254317,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
1088,False,"{'a': 0.3368895995756471, 'e': 0.46425769455160537}",25,3,-3.4410727557938845,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 0}",1
1089,False,"{'a': 0.3365528783647371, 'e': 0.4633717623993151}",25,0,-158.13319479423342,"{0: 17, 1: 1, 2: 2, 3: 2, 4: 3}",0
1090,False,"{'a': 0.33621649370673334, 'e': 0.4624853668753008}",20,5,5.235173503518321,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1091,False,"{'a': 0.3358804452652514, 'e': 0.4615985088659584}",25,0,-10.851208375897109,"{0: 22, 1: 1, 2: 0, 3: 2, 4: 0}",1
1092,False,"{'a': 0.3355447327042427, 'e': 0.46071118925814536}",20,1,-33.573627231121655,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 1}",1
1093,False,"{'a': 0.3352093556879947, 'e': 0.4598234089391817}",25,15,-36.36295913389966,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
1094,False,"{'a': 0.33487431388113026, 'e': 0.4589351687968472}",20,0,18.423648844132998,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1095,False,"{'a': 0.3345396069486076, 'e': 0.45804646971938234}",25,7,1.193552020070559,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 0}",1
1096,False,"{'a': 0.3342052345557198, 'e': 0.45715731259548575}",20,7,-21.581958050307904,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 0}",1
